,premise,hypothesis,gold_label,type,infersent_embedding,predicted_label
1813.0,"It's not the case that if the senator has a prudent sister, he serves hot tea to his sister.",The senator has a sister.,N,type2_possessive,"[ 0.00746889  0.02020444 -0.01099051 ...  0.02785124  0.00645651
 -0.0138564 ]",E
1827.0,"Sam believes that if Martin has a trustable sister, he handles his sister's personal matters.",Martin has a sister.,N,type2_possessive,"[ 0.00746889  0.04511815  0.0301733  ...  0.02785124 -0.01698584
 -0.0138564 ]",E
1829.0,"Is it true that if Marley has a wise brother, he flies his brother to Toronto?",Marley has a brother.,N,type2_possessive,"[ 0.00746889  0.14604431 -0.00833504 ...  0.02869236 -0.00523408
 -0.0138564 ]",E
1832.0,"Sam believes that if Lisa has a punctual niece, he picks his niece an apple.",Lisa has a niece.,N,type2_possessive,"[ 0.00746889  0.03994522 -0.00346164 ...  0.02872921 -0.01893486
 -0.0138564 ]",E
1833.0,"Is it true that if Melissa has a charismatic son-in-law, she shows her son-in-law the whole kitchen?",Melissa has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.01478766  0.03866955 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1834.0,"Is it true that if Walter has a kind stepsister, he learns from his stepsister?",Walter has a stepsister.,N,type2_possessive,"[ 0.00746889  0.03288184  0.02017547 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1835.0,"If the senator has a talented stepsister, he signs her stepsister's application.",The senator has a stepsister.,N,type2_possessive,"[ 0.00746889  0.00361856  0.06280262 ...  0.02872921  0.00455454
 -0.0138564 ]",E
1838.0,"Is it true that if Carlos has an intelligent brother, he instructs his brother on the procedures?",Carlos has an brother.,N,type2_possessive,"[ 0.00746889  0.14660214 -0.00903951 ...  0.02153584  0.00647143
 -0.0138564 ]",E
1841.0,"Is it true that if Brett has a friendly nephew, he copies his nephew's homework solution?",Brett has a nephew.,N,type2_possessive,"[ 0.00746889  0.03568807  0.07882815 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1842.0,"If Curtis has an outgoing extrovert nephew, he shows his nephew a new apartment.",Curtis has a nephew.,N,type2_possessive,"[ 0.00746889  0.03710692  0.02000796 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1853.0,"Is it true that if Jacob has a smart granddaughter, he listens to his granddaughter?",Jacob has a granddaughter.,N,type2_possessive,"[ 0.00746889  0.02876762  0.01412293 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1855.0,"If the women have a reliable stepsister, they speak with their stepsister.",The women have a stepsister.,N,type2_possessive,"[ 0.00746889 -0.01800099  0.07681908 ...  0.00154475 -0.04203578
 -0.0099461 ]",E
1858.0,"Is it true that if the merchant has a supportive sister, he turns his sister against you?",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.03356938 -0.00345937 ...  0.02785124 -0.01698584
 -0.00734575]",E
1860.0,"If Brett has a friendly nephew, he copies his nephew's homework solution.",Brett has a nephew.,N,type2_possessive,"[ 0.00746889  0.04082977  0.08297721 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1865.0,"Sam believes that if the lady has a punctual uncle, she sells her uncle's car.",The lady has an uncle.,N,type2_possessive,"[ 0.00746889  0.07268322  0.06854669 ...  0.0196096   0.01239592
 -0.0138564 ]",E
1868.0,"If Carlos has a modest niece, he reserves a hotel for his niece.",Carlos has a niece.,N,type2_possessive,"[ 0.00746889  0.02709745  0.01877888 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1869.0,"It's not the case that if Wendy has a dutiful brother, he initiates his brother into a group.",Wendy has a brother.,N,type2_possessive,"[ 0.00746889  0.1458195  -0.01279156 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
1872.0,"It's not the case that if Melissa has a charismatic son-in-law, she shows her son-in-law the whole kitchen.",Melissa has a son-in-law.,N,type2_possessive,"[ 0.00746889 -0.06974457  0.03636845 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1880.0,"Is it true that if John has a charismatic daughter, he asks his daughter to relay messages?",John has a daughter.,N,type2_possessive,"[ 0.00746889  0.08312371  0.00427198 ...  0.02949714 -0.0214702
 -0.0138564 ]",E
1884.0,"Is it true that if Mary has a spirited friend, she recognizes her friend immediately?",Mary has a friend.,N,type2_possessive,"[ 0.00746889  0.01478766  0.09183189 ...  0.04070196  0.01024261
 -0.0138564 ]",E
1891.0,"If the merchant has a mighty sister, he wrestles with his sister.",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.03602125  0.00444968 ...  0.02785124 -0.01698584
 -0.00734575]",E
1894.0,"It's not the case that if the policeman has a trustworthy uncle, he teaches his uncle physics.",The policeman has an uncle.,N,type2_possessive,"[ 0.00746889  0.09650219  0.10613605 ...  0.0196096   0.01239592
 -0.00933507]",E
1906.0,"Sam believes that if Curtis has a cheerful cousin, he lends his cousin some money.",Curtis has a cousin.,N,type2_possessive,"[ 0.00746889  0.05123177  0.05128098 ...  0.03323001 -0.02618425
 -0.0138564 ]",E
1908.0,"It's not the case that if the merchant has a supportive sister, he turns his sister against you.",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.03315673 -0.00413057 ...  0.02785124 -0.01698584
 -0.00734575]",E
1912.0,"If the queen has a curious brother, she inspects her brother's room.",The queen has a brother.,N,type2_possessive,"[ 0.00746889  0.13155448  0.04505492 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
1913.0,"Sam believes that if Lisa has a chatty stepsister, she dances with his stepsister.",Lisa has a stepsister.,N,type2_possessive,"[ 0.00746889  0.0231183   0.0177774  ...  0.02872921 -0.01893486
 -0.0138564 ]",E
1920.0,"If the butcher has an adventurous friend, he calls his friend.",The butcher has a friend.,N,type2_possessive,"[ 0.00746889  0.04355229  0.07911137 ...  0.04070196  0.01024261
 -0.00042803]",E
1921.0,"If the merchant has a supportive sister, he turns his sister against you.",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.03750778 -0.00203189 ...  0.02785124 -0.01698584
 -0.00734575]",E
1931.0,"Is it true that if Alan has a trustworthy friend, he conceals the truth from his friend?",Alan has a friend.,N,type2_possessive,"[ 0.00746889  0.03691844  0.11356241 ...  0.04070196  0.01024261
 -0.0138564 ]",E
1932.0,"Is it true that if the merchant has a mighty sister, he wrestles with his sister?",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.03190259  0.00244963 ...  0.02785124 -0.01698584
 -0.00734575]",E
1935.0,"It's not the case that if Amy has a cheerful brother, he yells at his brother.",Amy has a brother.,N,type2_possessive,"[ 0.00746889  0.14412698 -0.01110362 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
1939.0,"It's not the case that if Tammy has a son over 40, he escapes from the prison with the help of his son.",Tammy has a son.,N,type2_possessive,"[ 0.00746889  0.11122902  0.07821735 ...  0.02581359 -0.03809299
 -0.0138564 ]",E
1942.0,"It's not the case that if the women have a talented son, they escape with their son.",The women have a son.,N,type2_possessive,"[ 0.00746889  0.09407397 -0.01469471 ... -0.00133202 -0.03809299
 -0.0138564 ]",E
1946.0,"Sam believes that if Mary and Bob have a patient daughter-in-law, they reject their daughter-in-law's idea.",Mary has a daughter-in-law.,N,type2_possessive,"[ 0.00746889  0.05638586  0.02404226 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1954.0,"It's not the case that if Curtis has an outgoing extrovert nephew, he shows his nephew a new apartment.",Curtis has a nephew.,N,type2_possessive,"[ 0.00746889  0.03158077  0.01622201 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1956.0,"Is it true that if Wendy has a dutiful brother, he initiates his brother into a group?",Wendy has a brother.,N,type2_possessive,"[ 0.00746889  0.14661276 -0.01166099 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
1959.0,"If Angela has an adventurous nephew, she disagrees with her nephew.",Angela has a nephew.,N,type2_possessive,"[ 0.00746889 -0.03935728  0.02461768 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1962.0,"Is it true that if the senator has a talented stepsister, he signs her stepsister's application?",The senator has a stepsister.,N,type2_possessive,"[ 0.00746889  0.01478766  0.06056817 ...  0.02872921  0.00455454
 -0.0138564 ]",E
1963.0,"It's not the case that if Mary and Bob have a supportive granddaughter, they store their granddaughter's stuff.",Mary has a granddaughter.,N,type2_possessive,"[ 0.00746889  0.04905278 -0.01207237 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1970.0,"Sam believes that if Alexander has a reserved introvert brother, he ensures his brother that he'll be safe.",Alexander has a brother.,N,type2_possessive,"[ 7.4688918e-03  1.4866623e-01 -4.3042965e-06 ...  2.8692357e-02
 -3.0664690e-02 -4.5414572e-03]",E
1990.0,"Is it true that if the lady has a punctual uncle, she sells her uncle's car?",The lady has an uncle.,N,type2_possessive,"[ 0.00746889  0.07185953  0.06539272 ...  0.0196096   0.01239592
 -0.0138564 ]",E
1991.0,"Sam believes that if Mary has a prudent stepdaughter, she considers her stepdaughter's application.",Mary has a stepdaughter.,N,type2_possessive,"[ 0.00746889 -0.01138695  0.06421884 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1992.0,"Sam believes that if the butcher has an adventurous friend, he calls his friend.",The butcher has a friend.,N,type2_possessive,"[ 0.00746889  0.0403341   0.0803415  ...  0.04070196  0.01024261
 -0.00042803]",E
1998.0,"Is it true that if Mary has a compassionate stepsister, she fills her stepsister's cup quickly?",Mary has a stepsister.,N,type2_possessive,"[ 0.00746889  0.01478766  0.06653861 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1999.0,"It's not the case that if Curtis has a cheerful cousin, he lends his cousin some money.",Curtis has a cousin.,N,type2_possessive,"[ 0.00746889  0.04824955  0.04560605 ...  0.03323001 -0.02618425
 -0.0138564 ]",E
2011.0,"If Mary has a prudent stepdaughter, she considers her stepdaughter's application.",Mary has a stepdaughter.,N,type2_possessive,"[ 0.00746889 -0.03935728  0.06556805 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
2012.0,"Sam believes that if the women have a responsible colleague, they disagree with their colleague.",The women have a colleague.,N,type2_possessive,"[ 0.00746889 -0.01138695  0.0214432  ...  0.00154475 -0.04203578
 -0.0099461 ]",E
2036.0,"Sam believes that if the driver has a prudent best friend, he tells his best friend a secret.",The driver has a friend.,N,type2_possessive,"[ 0.00746889  0.03480696  0.13546912 ...  0.04070196  0.01024261
 -0.01045964]",E
2037.0,"Is it true that if Mary has a prudent stepdaughter, she considers her stepdaughter's application?",Mary has a stepdaughter.,N,type2_possessive,"[ 0.00746889  0.01478766  0.06270713 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
2038.0,"If the women have a warm-hearted partner, they wish their partner the best.",The women have a partner.,N,type2_possessive,"[ 0.00746889 -0.02789604  0.13136534 ...  0.00641191 -0.03961387
 -0.0138564 ]",E
2041.0,"Sam believes that if Mary has a loving son, she chats with her son more often.",Mary has a son.,N,type2_possessive,"[ 0.00746889  0.10498732  0.13763398 ...  0.02581359 -0.03809299
 -0.0138564 ]",E
2044.0,"Is it true that if the queen has an empathetic stepsister, she denies her stepsister's request?",The queen has a stepsister.,N,type2_possessive,"[ 0.00746889  0.01478766  0.06002229 ...  0.02872921 -0.03802373
 -0.0138564 ]",E
2060.0,"Is it true that if the women have a reliable stepsister, they speak with their stepsister?",The women have a stepsister.,N,type2_possessive,"[ 0.00746889  0.01478766  0.07251277 ...  0.00154475 -0.04203578
 -0.0099461 ]",E
2065.0,"It's not the case that if Mary and Bob have an outgoing extrovert stepdaughter, they ask their stepdaughter to relay messages.",Mary and bob have a stepdaughter.,N,type2_possessive,"[ 0.00746889  0.04905278 -0.01207237 ...  0.00154475 -0.04203578
 -0.0099461 ]",E
2067.0,"If Michelle has a diligent nephew, he asks his nephew to relay messages.",Michelle has a nephew.,N,type2_possessive,"[ 0.00746889  0.03903478 -0.00413027 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
2078.0,"Is it true that if the professor has a dutiful student, he admits his student's mistake?",The professor has a student.,N,type2_possessive,"[ 0.00746889  0.04054259  0.02531482 ...  0.08176629 -0.0319267
 -0.01339131]",E
2087.0,"Sam believes that if Wendy has a dutiful brother, he initiates his brother into a group.",Wendy has a brother.,N,type2_possessive,"[ 0.00746889  0.14882942 -0.00953407 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
2091.0,"Sam believes that if the women have a talented son, they escape with their son.",The women have a son.,N,type2_possessive,"[ 0.00746889  0.09499217 -0.01430272 ... -0.00133202 -0.03809299
 -0.0138564 ]",E
2098.0,"It's not the case that if the professor has a successful uncle, he competes with his uncle.",The professor has an uncle.,N,type2_possessive,"[ 0.00746889  0.08875416  0.02637337 ...  0.0752181   0.01239592
 -0.0138564 ]",E
2105.0,"Sam believes that if Tammy has a son over 40, he escapes from the prison with the help of his son.",Tammy has a son.,N,type2_possessive,"[ 0.00746889  0.11155216  0.07888913 ...  0.02581359 -0.03809299
 -0.0138564 ]",E
2116.0,"Sam believes that if Melissa has a supportive son-in-law, she writes her son-in-law a letter.",Melissa has a son-in-law.,N,type2_possessive,"[ 0.00746889 -0.01138695  0.05851163 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
2119.0,"Is it true that if Alexander has an intelligent grandson, he chats with his grandson more often?",Alexander has a grandson.,N,type2_possessive,"[ 0.00746889  0.03161851  0.00120179 ...  0.02872921 -0.02519385
 -0.00050047]",E
2120.0,"If the man has a compassionate daughter, he advises his daughter to proceed cautiously.",The man has a daughter.,N,type2_possessive,"[ 0.00746889  0.15953018  0.00425861 ...  0.02949714 -0.0214702
 -0.00978306]",E
