,premise,hypothesis,gold_label,type,glove_embedding,predicted_label
,"Is it true that if the senator has a prudent sister, he serves hot tea to his sister?",The senator does not have a prudent sister.,N,type2_possessive,"[ 0.21154085  0.12014934 -0.21647786 -0.12217892  0.5206478   0.18142794
 -0.4227459  -0.02028675 -0.12128217 -0.01577354 -0.1558182   0.17594792
 -0.20331402 -0.0396498   0.235994    0.12988806  0.08552421  0.08700081
 -0.240352   -0.4079037  -0.05209791  0.14904274  0.21853106 -0.07787594
  0.20835519 -1.8482194  -0.24499157  0.23880403  0.20636478 -0.04153914
  3.078647   -0.0093172  -0.42908415 -0.21293868  0.04453845 -0.2249987
 -0.01892846  0.38004526  0.10157588 -0.3682309  -0.11170907  0.16535826
 -0.28835633  0.17826635 -0.07643468  0.15451755 -0.2991123  -0.08884785
  0.12420765  0.22406158  0.421365   -0.13954334 -0.01843693 -0.29392782
  0.50471026  0.26248333 -0.30377933 -0.06975734 -0.23989166 -0.07470284
 -0.22511446  0.3589382  -0.2033817  -0.01734617  0.27504995  0.288075
  0.30503502 -0.07443505  0.10132    -0.5569933  -0.38873294  0.07099431
  0.08370116 -0.15211333  0.2562917  -1.9738168  -0.24382167  0.12296367
  0.22048832 -0.08418834  2.90255     0.08326    -0.5600129  -0.45039168
  0.0633155  -0.43061018  0.10249     0.25100532 -0.06838334 -0.42264083
 -0.35790953  0.24926169 -0.05165499  0.446972   -0.08161167 -0.06926933
 -0.40884197  0.29812133  0.19866413  0.73104167]",E
,"If the senator has a prudent sister, he serves hot tea to his sister.",The senator does not serve hot tea to his prudent sister.,C,type2_possessive,"[ 0.07816028  0.14777821 -0.31531617 -0.17092362  0.417757    0.11825535
 -0.4850629   0.00838716 -0.12425885 -0.09071846 -0.25276154  0.08090536
 -0.1220691   0.01687846  0.05245095 -0.05357628 -0.01106701  0.14487301
 -0.26484635 -0.34298146  0.05850917  0.16862616  0.18869963 -0.1084892
  0.10660981 -1.7589356  -0.0682939   0.20866154  0.05758999  0.0670809
  2.9277      0.00437019 -0.41830656 -0.1061691   0.12538153 -0.14700273
 -0.04772427  0.5189135   0.13448156 -0.35487482 -0.11417501  0.2114622
 -0.3403198   0.09974772 -0.02566718  0.15983528 -0.31942272 -0.18925719
  0.18964915  0.21887536  0.05910256  0.02397713 -0.2117533  -0.2467041
  0.43174446  0.06834176 -0.30003622  0.16191179 -0.16508777  0.01286589
 -0.29693186  0.34629312  0.04839556  0.00438144  0.13537775  0.18072587
  0.10535367 -0.01359238  0.04866777 -0.62105644  0.01056589  0.11861864
  0.37891033 -0.02441122  0.22673532 -1.68931    -0.06066011  0.07042034
  0.36373132 -0.03999     2.7392554   0.22222444 -0.57711107 -0.12135344
  0.13131396 -0.230694   -0.03778966  0.5266732   0.03998336 -0.44461668
 -0.09170023  0.18682766 -0.14822489  0.2596401   0.09262946  0.23182255
 -0.33844712 -0.15769078  0.2170212   0.45210224]",E
,"If Alexander has a warm-hearted nephew, he confirms his nephew the truth.",Alexander does not have a warm-hearted nephew.,N,type2_possessive,"[ 0.24983037  0.16791737 -0.34199753 -0.22346249  0.77287835  0.39367285
 -0.44094124  0.222445   -0.1606184  -0.00411291  0.09533837  0.15447874
 -0.50021875 -0.00760951  0.35065883 -0.2266315  -0.17131451  0.07052028
 -0.30483776  0.08541799 -0.19400024  0.38739702 -0.0829455  -0.17503037
  0.27694625 -1.7425839  -0.190339    0.06057775 -0.11846188  0.165675
  2.383935   -0.19631614 -0.32720625 -0.11017887  0.19958651  0.05008861
  0.07269363  0.37582248 -0.01984534 -0.2836327  -0.06427875  0.23515499
 -0.47851622 -0.13778932  0.06612062 -0.09471387 -0.22808914 -0.03761526
  0.13924164 -0.1084035   0.35074398 -0.037372   -0.20092833 -0.2101814
  0.69716233  0.48828602 -0.3062252  -0.0481688  -0.12686801  0.20663059
  0.0753846   0.20352502 -0.13375002  0.11646398  0.500902    0.22008196
  0.316696    0.08644135  0.03487799 -0.57922196 -0.3658262   0.21224198
  0.13322741  0.11691199  0.314328   -1.552434   -0.28273     0.2173424
  0.41829997 -0.22968403  2.876698    0.10414002 -0.35924    -0.3184964
  0.0520954  -0.05490619  0.090838    0.1291484  -0.087246   -0.19905066
 -0.2313154   0.20499198 -0.110346    0.3325824   0.1709148  -0.0936332
 -0.240558    0.27887958  0.0196622   0.29043   ]",E
,"It's not the case that if Alexander has a warm-hearted nephew, he confirms his nephew the truth.",Alexander does not have a warm-hearted nephew.,N,type2_possessive,"[ 0.38845566  0.06444684 -0.22305836 -0.09041577  0.6921644   0.38671738
 -0.33547437  0.16759507 -0.10953057 -0.02902764  0.09865852  0.21529923
 -0.5290984  -0.05801585  0.5420116   0.06459235 -0.05109969 -0.06914599
 -0.23511846 -0.1720643  -0.19570953  0.24914151  0.05542507 -0.13786228
  0.19675    -1.9803437  -0.30507633  0.12743193  0.01644661 -0.02487845
  2.8479369  -0.20401531 -0.43130925 -0.31923774  0.1312034  -0.10334048
  0.16327146  0.21384385  0.02315456 -0.2565158  -0.16564153  0.23370539
 -0.2868777   0.09599448  0.00389954 -0.05841691 -0.25502515  0.07213368
  0.07382368 -0.04049714  0.35074398 -0.037372   -0.20092833 -0.2101814
  0.69716233  0.48828602 -0.3062252  -0.0481688  -0.12686801  0.20663059
  0.0753846   0.20352502 -0.13375002  0.11646398  0.500902    0.22008196
  0.316696    0.08644135  0.03487799 -0.57922196 -0.3658262   0.21224198
  0.13322741  0.11691199  0.314328   -1.552434   -0.28273     0.2173424
  0.41829997 -0.22968403  2.876698    0.10414002 -0.35924    -0.3184964
  0.0520954  -0.05490619  0.090838    0.1291484  -0.087246   -0.19905066
 -0.2313154   0.20499198 -0.110346    0.3325824   0.1709148  -0.0936332
 -0.240558    0.27887958  0.0196622   0.29043   ]",E
,"Sam believes that if Alexander has a warm-hearted nephew, he confirms his nephew the truth.",Alexander does not have a warm-hearted nephew.,N,type2_possessive,"[ 0.32826397  0.10020109 -0.18909964 -0.15600318  0.7473789   0.34961292
 -0.39712515  0.18178774 -0.12107429  0.03377788  0.12597737  0.24304
 -0.54605365 -0.08250418  0.49427462  0.03764707  0.0113949  -0.00411335
 -0.17427109 -0.08470501 -0.2662756   0.34020177 -0.01147309 -0.161093
  0.31198636 -1.8800972  -0.21020745  0.09268019 -0.00756027  0.05678576
  2.5884254  -0.13433073 -0.38108727 -0.23195916  0.08678837 -0.09383828
  0.08403537  0.28869456  0.00932202 -0.30358475 -0.10691228  0.24298792
 -0.36113018 -0.01476971  0.068385   -0.06963836 -0.28058845  0.10058344
  0.07437927  0.03195338  0.35074398 -0.037372   -0.20092833 -0.2101814
  0.69716233  0.48828602 -0.3062252  -0.0481688  -0.12686801  0.20663059
  0.0753846   0.20352502 -0.13375002  0.11646398  0.500902    0.22008196
  0.316696    0.08644135  0.03487799 -0.57922196 -0.3658262   0.21224198
  0.13322741  0.11691199  0.314328   -1.552434   -0.28273     0.2173424
  0.41829997 -0.22968403  2.876698    0.10414002 -0.35924    -0.3184964
  0.0520954  -0.05490619  0.090838    0.1291484  -0.087246   -0.19905066
 -0.2313154   0.20499198 -0.110346    0.3325824   0.1709148  -0.0936332
 -0.240558    0.27887958  0.0196622   0.29043   ]",E
,"Is it true that if Alexander has a warm-hearted nephew, he confirms his nephew the truth?",Alexander does not have a warm-hearted nephew.,N,type2_possessive,"[ 3.59332770e-01  1.26668260e-01 -2.09555849e-01 -1.45018652e-01
  7.83118069e-01  3.80832762e-01 -3.77752215e-01  1.15249999e-01
 -1.44777671e-01  6.06997125e-02  1.00484252e-01  2.48757496e-01
 -4.75724965e-01 -7.01071769e-02  4.80685025e-01  6.03839941e-02
  2.84031592e-03  2.29642559e-02 -2.60889351e-01 -1.38534665e-01
 -2.48089314e-01  2.89994121e-01  4.48921770e-02 -1.14583410e-01
  3.47349167e-01 -1.85963905e+00 -3.70529383e-01  1.47617087e-01
  1.26190588e-01 -2.96474365e-03  2.75387311e+00 -1.46529928e-01
 -3.71044993e-01 -2.42304280e-01  7.37976730e-02 -1.13103427e-01
  6.85490891e-02  2.49934152e-01 -9.53514129e-03 -3.24075192e-01
 -7.78284147e-02  1.69627503e-01 -3.67496461e-01  3.95379476e-02
 -2.79346704e-02 -1.65113211e-02 -2.33145580e-01  3.73491086e-02
  7.42422491e-02  7.17226649e-03  3.50743979e-01 -3.73720005e-02
 -2.00928330e-01 -2.10181400e-01  6.97162330e-01  4.88286018e-01
 -3.06225210e-01 -4.81688008e-02 -1.26868010e-01  2.06630588e-01
  7.53846020e-02  2.03525022e-01 -1.33750021e-01  1.16463982e-01
  5.00901997e-01  2.20081955e-01  3.16695988e-01  8.64413530e-02
  3.48779932e-02 -5.79221964e-01 -3.65826190e-01  2.12241977e-01
  1.33227408e-01  1.16911992e-01  3.14328015e-01 -1.55243397e+00
 -2.82730013e-01  2.17342407e-01  4.18299973e-01 -2.29684025e-01
  2.87669802e+00  1.04140021e-01 -3.59239995e-01 -3.18496406e-01
  5.20954020e-02 -5.49061894e-02  9.08380002e-02  1.29148394e-01
 -8.72460008e-02 -1.99050665e-01 -2.31315404e-01  2.04991981e-01
 -1.10346004e-01  3.32582414e-01  1.70914799e-01 -9.36331972e-02
 -2.40557998e-01  2.78879583e-01  1.96622014e-02  2.90430009e-01]",E
,"If Alexander has a warm-hearted nephew, he confirms his nephew the truth.",Alexander does not confirm his warm-hearted nephew the truth.,C,type2_possessive,"[ 0.24983037  0.16791737 -0.34199753 -0.22346249  0.77287835  0.39367285
 -0.44094124  0.222445   -0.1606184  -0.00411291  0.09533837  0.15447874
 -0.50021875 -0.00760951  0.35065883 -0.2266315  -0.17131451  0.07052028
 -0.30483776  0.08541799 -0.19400024  0.38739702 -0.0829455  -0.17503037
  0.27694625 -1.7425839  -0.190339    0.06057775 -0.11846188  0.165675
  2.383935   -0.19631614 -0.32720625 -0.11017887  0.19958651  0.05008861
  0.07269363  0.37582248 -0.01984534 -0.2836327  -0.06427875  0.23515499
 -0.47851622 -0.13778932  0.06612062 -0.09471387 -0.22808914 -0.03761526
  0.13924164 -0.1084035   0.38218898  0.11402286 -0.1891131  -0.23885386
  0.7580529   0.328049   -0.32118943  0.3450094  -0.20800288 -0.01495676
  0.15544955  0.4221653  -0.39482144 -0.09172286  0.44639573  0.13965967
 -0.02595715 -0.15784302 -0.01853743 -0.21745542 -0.29313013  0.30207857
  0.07510042 -0.03165943  0.4300786  -1.6506387  -0.40278858 -0.06286252
  0.10527956 -0.07282213  2.2565272  -0.04095    -0.45303288 -0.35448033
  0.2262356  -0.0374793   0.18160987  0.22112858 -0.11072997 -0.18232162
 -0.04545528  0.21321857 -0.34017     0.05205606  0.13922414 -0.14711373
 -0.23633902  0.05218714  0.15690042  0.08662301]",E
,"If Joel has a modest brother, he instructs his brother on the procedures.",Joel does not have a modest brother.,N,type2_possessive,"[ 2.16866985e-01  2.07012877e-01 -2.08488882e-01 -3.26875567e-01
  6.32868648e-01  2.14377448e-01 -6.06638849e-01  1.02219991e-01
 -2.65502810e-01 -2.19137762e-02 -8.90910998e-03  1.50781095e-01
 -5.05258858e-01 -7.01533332e-02  3.65658283e-01 -1.00653000e-01
 -2.05547333e-01 -7.13344440e-02 -3.20321113e-01 -9.06262323e-02
  3.16353366e-02  3.28501105e-01 -7.31892213e-02 -2.00107783e-01
  1.03922099e-01 -1.81315231e+00 -1.78705767e-01  3.51245552e-02
 -9.14814472e-02 -7.67500103e-02  2.92618990e+00 -5.43354452e-02
 -3.70487809e-01 -1.67952240e-01  1.98123768e-01  4.62654345e-02
  1.46100536e-01  3.51913333e-01  9.39241350e-02 -3.04839104e-01
 -1.03841335e-01  2.41336346e-01 -4.74818021e-01 -7.31882900e-02
 -1.16239443e-01 -1.63245454e-01 -1.34526789e-01 -2.56137997e-01
  5.35588898e-02 -6.55623376e-02  4.11771953e-01  9.15900022e-02
  2.45568086e-03 -2.52359390e-01  5.98842323e-01  2.71182001e-01
 -4.76381212e-01 -1.40610799e-01 -1.52852014e-01  2.47858599e-01
 -6.22979999e-02  2.91610006e-02 -2.00426027e-01 -1.23480007e-01
  5.72933972e-01  3.79505962e-01  2.52373993e-01 -1.75938651e-01
 -5.39460070e-02 -6.68151975e-01 -2.21898198e-01  4.06779945e-02
 -5.82205877e-02 -1.33108005e-01  8.28657970e-02 -1.75695395e+00
 -4.82508004e-01  2.20282406e-01  4.00827974e-01 -1.40780002e-01
  3.54609990e+00  1.42178014e-01 -2.50016004e-01 -2.87165999e-01
  1.59942001e-01 -2.08536193e-01  1.68073609e-01  1.87514395e-01
 -2.63720043e-02 -4.21580970e-01 -3.20307404e-01  1.81533977e-01
 -4.14584018e-02  3.57580423e-01 -2.68872026e-02 -1.16137192e-01
 -2.46792197e-01  2.22083598e-01  3.68041992e-02  3.08640003e-01]",E
,"It's not the case that if Joel has a modest brother, he instructs his brother on the procedures.",Joel does not have a modest brother.,N,type2_possessive,"[ 3.57363045e-01  9.69704315e-02 -1.45727038e-01 -1.66398913e-01
  6.07923508e-01  2.71952868e-01 -4.49527651e-01  9.42254290e-02
 -1.80605382e-01 -3.86914276e-02  3.14051397e-02  2.08577842e-01
 -5.30275702e-01 -9.46221501e-02  5.37986040e-01  1.24776833e-01
 -8.16932768e-02 -1.50362134e-01 -2.50052005e-01 -2.66843975e-01
 -5.05359843e-02  2.21155256e-01  5.18133566e-02 -1.56638339e-01
  9.12484974e-02 -2.00872636e+00 -2.89402306e-01  1.06293865e-01
  2.41548512e-02 -1.67112142e-01  3.16338611e+00 -1.12192072e-01
 -4.51697141e-01 -3.41444969e-01  1.35147572e-01 -9.48390290e-02
  2.03991756e-01  2.10043564e-01  9.32206511e-02 -2.72085398e-01
 -1.83834419e-01  2.37782642e-01 -2.98188716e-01  1.20824881e-01
 -1.08887568e-01 -1.05065562e-01 -1.92953929e-01 -7.61844292e-02
  2.34146398e-02 -1.78068541e-02  4.11771953e-01  9.15900022e-02
  2.45568086e-03 -2.52359390e-01  5.98842323e-01  2.71182001e-01
 -4.76381212e-01 -1.40610799e-01 -1.52852014e-01  2.47858599e-01
 -6.22979999e-02  2.91610006e-02 -2.00426027e-01 -1.23480007e-01
  5.72933972e-01  3.79505962e-01  2.52373993e-01 -1.75938651e-01
 -5.39460070e-02 -6.68151975e-01 -2.21898198e-01  4.06779945e-02
 -5.82205877e-02 -1.33108005e-01  8.28657970e-02 -1.75695395e+00
 -4.82508004e-01  2.20282406e-01  4.00827974e-01 -1.40780002e-01
  3.54609990e+00  1.42178014e-01 -2.50016004e-01 -2.87165999e-01
  1.59942001e-01 -2.08536193e-01  1.68073609e-01  1.87514395e-01
 -2.63720043e-02 -4.21580970e-01 -3.20307404e-01  1.81533977e-01
 -4.14584018e-02  3.57580423e-01 -2.68872026e-02 -1.16137192e-01
 -2.46792197e-01  2.22083598e-01  3.68041992e-02  3.08640003e-01]",E
,"Sam believes that if Joel has a modest brother, he instructs his brother on the procedures.",Joel does not have a modest brother.,N,type2_possessive,"[ 2.97005266e-01  1.35165751e-01 -1.01709671e-01 -2.39184573e-01
  6.44496500e-01  2.18813017e-01 -5.25049746e-01  9.50070843e-02
 -2.03032911e-01  1.72696710e-02  4.52385060e-02  2.32886672e-01
 -5.46014130e-01 -1.23170845e-01  4.93556172e-01  1.10107750e-01
 -2.95055006e-02 -1.04284920e-01 -1.96764156e-01 -2.02561259e-01
 -9.10259858e-02  2.99962789e-01 -1.01119103e-02 -1.81062505e-01
  1.79298267e-01 -1.92156410e+00 -1.99826837e-01  7.09150806e-02
  3.43325245e-03 -1.15958892e-01  2.97807574e+00 -3.30106653e-02
 -4.09058332e-01 -2.65140861e-01  9.50911641e-02 -8.47117603e-02
  1.38145402e-01  2.78023332e-01  9.22185183e-02 -3.17826927e-01
 -1.33031428e-01  2.46971175e-01 -3.68138671e-01  2.34294254e-02
 -6.85737506e-02 -1.23126656e-01 -2.06041738e-01 -7.48251602e-02
  1.55224130e-02  5.23878522e-02  4.11771953e-01  9.15900022e-02
  2.45568086e-03 -2.52359390e-01  5.98842323e-01  2.71182001e-01
 -4.76381212e-01 -1.40610799e-01 -1.52852014e-01  2.47858599e-01
 -6.22979999e-02  2.91610006e-02 -2.00426027e-01 -1.23480007e-01
  5.72933972e-01  3.79505962e-01  2.52373993e-01 -1.75938651e-01
 -5.39460070e-02 -6.68151975e-01 -2.21898198e-01  4.06779945e-02
 -5.82205877e-02 -1.33108005e-01  8.28657970e-02 -1.75695395e+00
 -4.82508004e-01  2.20282406e-01  4.00827974e-01 -1.40780002e-01
  3.54609990e+00  1.42178014e-01 -2.50016004e-01 -2.87165999e-01
  1.59942001e-01 -2.08536193e-01  1.68073609e-01  1.87514395e-01
 -2.63720043e-02 -4.21580970e-01 -3.20307404e-01  1.81533977e-01
 -4.14584018e-02  3.57580423e-01 -2.68872026e-02 -1.16137192e-01
 -2.46792197e-01  2.22083598e-01  3.68041992e-02  3.08640003e-01]",E
,"Is it true that if Joel has a modest brother, he instructs his brother on the procedures?",Joel does not have a modest brother.,N,type2_possessive,"[ 3.28088731e-01  1.56907380e-01 -1.27314597e-01 -2.22646460e-01
  6.85400665e-01  2.57692844e-01 -4.97326672e-01  4.02630754e-02
 -2.18608469e-01  4.33904566e-02  2.79170759e-02  2.38945380e-01
 -4.81098443e-01 -1.08599238e-01  4.81067210e-01  1.25521764e-01
 -3.42558622e-02 -7.15846941e-02 -2.74989247e-01 -2.43184313e-01
 -8.77193734e-02  2.56712556e-01  4.18128520e-02 -1.36594459e-01
  2.22147629e-01 -1.89948988e+00 -3.48614812e-01  1.23300314e-01
  1.26049936e-01 -1.57825142e-01  3.10082364e+00 -5.20653091e-02
 -3.97636920e-01 -2.72137702e-01  8.24610740e-02 -1.03197023e-01
  1.19688064e-01  2.43065387e-01  6.84352592e-02 -3.35645646e-01
 -1.04175612e-01  1.78947449e-01 -3.73476058e-01  7.06211701e-02
 -1.46948919e-01 -6.99718446e-02 -1.67982683e-01 -1.19702369e-01
  1.99233815e-02  2.79410984e-02  4.11771953e-01  9.15900022e-02
  2.45568086e-03 -2.52359390e-01  5.98842323e-01  2.71182001e-01
 -4.76381212e-01 -1.40610799e-01 -1.52852014e-01  2.47858599e-01
 -6.22979999e-02  2.91610006e-02 -2.00426027e-01 -1.23480007e-01
  5.72933972e-01  3.79505962e-01  2.52373993e-01 -1.75938651e-01
 -5.39460070e-02 -6.68151975e-01 -2.21898198e-01  4.06779945e-02
 -5.82205877e-02 -1.33108005e-01  8.28657970e-02 -1.75695395e+00
 -4.82508004e-01  2.20282406e-01  4.00827974e-01 -1.40780002e-01
  3.54609990e+00  1.42178014e-01 -2.50016004e-01 -2.87165999e-01
  1.59942001e-01 -2.08536193e-01  1.68073609e-01  1.87514395e-01
 -2.63720043e-02 -4.21580970e-01 -3.20307404e-01  1.81533977e-01
 -4.14584018e-02  3.57580423e-01 -2.68872026e-02 -1.16137192e-01
 -2.46792197e-01  2.22083598e-01  3.68041992e-02  3.08640003e-01]",E
,"If Joel has a modest brother, he instructs his brother on the procedures.",Joel does instruct his modest brother on the procedure.,C,type2_possessive,"[ 2.16866985e-01  2.07012877e-01 -2.08488882e-01 -3.26875567e-01
  6.32868648e-01  2.14377448e-01 -6.06638849e-01  1.02219991e-01
 -2.65502810e-01 -2.19137762e-02 -8.90910998e-03  1.50781095e-01
 -5.05258858e-01 -7.01533332e-02  3.65658283e-01 -1.00653000e-01
 -2.05547333e-01 -7.13344440e-02 -3.20321113e-01 -9.06262323e-02
  3.16353366e-02  3.28501105e-01 -7.31892213e-02 -2.00107783e-01
  1.03922099e-01 -1.81315231e+00 -1.78705767e-01  3.51245552e-02
 -9.14814472e-02 -7.67500103e-02  2.92618990e+00 -5.43354452e-02
 -3.70487809e-01 -1.67952240e-01  1.98123768e-01  4.62654345e-02
  1.46100536e-01  3.51913333e-01  9.39241350e-02 -3.04839104e-01
 -1.03841335e-01  2.41336346e-01 -4.74818021e-01 -7.31882900e-02
 -1.16239443e-01 -1.63245454e-01 -1.34526789e-01 -2.56137997e-01
  5.35588898e-02 -6.55623376e-02  2.45236143e-01  1.78675726e-01
 -1.53623581e-01 -3.31869572e-01  6.34785831e-01  7.36424178e-02
 -4.55233753e-01  1.89682856e-01 -2.47181877e-01 -9.48199164e-03
 -8.25285446e-03  2.93997109e-01 -3.60640019e-01 -1.07735716e-01
  3.43365818e-01  1.01263985e-01 -1.37812868e-01 -2.10158199e-01
 -9.49328542e-02 -3.07501137e-01  8.52327198e-02  2.44767144e-01
 -1.08040996e-01 -1.27704293e-01  1.51571274e-01 -1.64175868e+00
 -3.15503687e-01 -1.54451132e-01  1.82898548e-02 -2.07107157e-01
  2.71227574e+00  1.47685722e-01 -4.70357150e-01 -2.68088609e-01
  2.58795261e-01 -2.09529535e-03  1.62297830e-01  1.67951435e-01
  2.47901864e-02 -2.83134550e-01 -1.44659013e-01  1.75364420e-01
 -3.30851734e-01 -3.08416598e-02 -3.23985741e-02 -1.00818858e-01
 -1.03701549e-02 -2.07338586e-01  3.86187136e-02  7.25514367e-02]",E
,"If John ever trusted a conductor, he didn't trust Leonard Bernstein again.","If John ever trusted a conductor, he has trusted Leonard Bernstein.",E,type3_again,"[ 1.33478016e-01  2.20863581e-01  3.27338055e-02 -2.12913990e-01
  8.43105972e-01  6.76269978e-02 -4.64428008e-01  2.01584011e-01
 -1.73931003e-01 -1.26293987e-01 -1.99004225e-02  4.95911598e-01
 -4.27756011e-01 -2.84579992e-02  2.39754006e-01  3.37471850e-02
  1.04509994e-01  4.15320009e-01 -8.15580115e-02 -2.33064052e-02
  9.70257968e-02  4.39744622e-01  9.98559967e-02 -1.42583400e-01
  2.32361987e-01 -1.94137990e+00 -4.26523209e-01 -1.50533199e-01
  6.81674033e-02 -4.11851928e-02  2.79485989e+00 -1.36480329e-03
 -2.44262010e-01 -3.60033989e-01 -1.46775367e-02 -3.97024043e-02
 -9.30805951e-02  3.72797996e-01  9.85179916e-02 -5.70694029e-01
 -5.03159985e-02 -2.48081997e-01 -2.79716402e-01  4.23054397e-01
 -2.70595998e-01 -2.14706391e-01 -5.80223978e-01  6.57036081e-02
  1.32896200e-01  1.59460202e-01  2.42298350e-01  1.13512494e-01
  2.63443679e-01 -1.93611667e-01  8.20091188e-01  9.02493775e-04
 -5.23150027e-01  1.82606652e-01 -2.90265322e-01 -1.05386652e-01
  1.03417985e-01  4.54221338e-01 -4.89526719e-01  1.98981658e-01
  3.29620034e-01  7.86599237e-03 -7.42026642e-02  4.39611673e-01
  6.31483197e-02 -1.62958011e-01 -2.66470164e-01  3.81852180e-01
  2.60663331e-01  1.88471675e-02  2.59258300e-01 -1.96598327e+00
 -3.62460345e-01 -9.22510028e-02 -1.21640004e-02  1.41090676e-01
  2.70460010e+00 -1.25283167e-01 -2.60791659e-01 -3.94401670e-01
  8.24535564e-02  6.46999618e-03 -1.66117176e-01  6.12643301e-01
 -1.58953846e-01 -4.81143326e-01  2.67983284e-02  6.60833344e-02
 -3.38528305e-01  4.46174502e-01 -1.79117501e-01 -2.74716645e-01
 -5.77395022e-01  6.46846667e-02 -3.26665007e-02  1.81107327e-01]",E
,"It's not the case that if John ever trusted a conductor, he didn't trust Leonard Bernstein again.","If John ever trusted a conductor, he has trusted Leonard Bernstein.",E,type3_again,"[ 3.71867001e-01  5.98787963e-02 -1.09625980e-05 -4.52275053e-02
  7.03064024e-01  2.21607774e-01 -3.15577686e-01  1.40709594e-01
 -1.00860521e-01 -9.75925997e-02  4.20351848e-02  4.04261768e-01
 -5.01531005e-01 -8.35619941e-02  5.43965042e-01  2.82148898e-01
  1.22877002e-01  6.13539927e-02 -1.02562808e-01 -3.03671181e-01
 -5.07092960e-02  2.33838648e-01  1.88336968e-01 -1.10488370e-01
  1.50398999e-01 -2.15107012e+00 -4.57589686e-01  4.19327021e-02
  1.50233790e-01 -1.85474604e-01  3.19260001e+00 -1.08849406e-01
 -4.21068013e-01 -5.06883025e-01  3.55644221e-03 -1.94264710e-01
  1.07557714e-01  1.63737997e-01  9.52361971e-02 -3.91911417e-01
 -1.89069003e-01 -8.34800024e-03 -1.29986197e-01  4.46551502e-01
 -1.83125108e-01 -1.07524097e-01 -4.39173400e-01  1.56717807e-01
  5.10255918e-02  1.13806620e-01  2.42298350e-01  1.13512494e-01
  2.63443679e-01 -1.93611667e-01  8.20091188e-01  9.02493775e-04
 -5.23150027e-01  1.82606652e-01 -2.90265322e-01 -1.05386652e-01
  1.03417985e-01  4.54221338e-01 -4.89526719e-01  1.98981658e-01
  3.29620034e-01  7.86599237e-03 -7.42026642e-02  4.39611673e-01
  6.31483197e-02 -1.62958011e-01 -2.66470164e-01  3.81852180e-01
  2.60663331e-01  1.88471675e-02  2.59258300e-01 -1.96598327e+00
 -3.62460345e-01 -9.22510028e-02 -1.21640004e-02  1.41090676e-01
  2.70460010e+00 -1.25283167e-01 -2.60791659e-01 -3.94401670e-01
  8.24535564e-02  6.46999618e-03 -1.66117176e-01  6.12643301e-01
 -1.58953846e-01 -4.81143326e-01  2.67983284e-02  6.60833344e-02
 -3.38528305e-01  4.46174502e-01 -1.79117501e-01 -2.74716645e-01
 -5.77395022e-01  6.46846667e-02 -3.26665007e-02  1.81107327e-01]",E
